"station_id","stationname","date","daytype","rides"
41300,"Loyola","06/16/2018","A",3659
41300,"Loyola","06/24/2018","U",3883
40890,"O'Hare Airport","05/08/2018","W",11207
40890,"O'Hare Airport","05/06/2018","U",10924
41300,"Loyola","06/05/2018","W",4659
41300,"Loyola","05/06/2018","U",2813
41300,"Loyola","04/20/2018","W",5824
40890,"O'Hare Airport","05/26/2018","A",11585
41300,"Loyola","04/13/2018","W",5673
40350,"UIC-Halsted","05/28/2018","U",1048
40890,"O'Hare Airport","05/16/2018","W",11581
40890,"O'Hare Airport","06/23/2018","A",10358
40350,"UIC-Halsted","04/30/2018","W",7057
40350,"UIC-Halsted","04/27/2018","W",6748
40350,"UIC-Halsted","05/26/2018","A",1570
40350,"UIC-Halsted","04/28/2018","A",2069
40890,"O'Hare Airport","04/23/2018","W",11328
40350,"UIC-Halsted","06/17/2018","U",1271
40350,"UIC-Halsted","06/05/2018","W",3410
40890,"O'Hare Airport","05/18/2018","W",13898
40350,"UIC-Halsted","05/16/2018","W",3433
40350,"UIC-Halsted","06/23/2018","A",1557
40890,"O'Hare Airport","04/01/2018","U",9382
40890,"O'Hare Airport","06/27/2018","W",12563
40890,"O'Hare Airport","05/27/2018","U",9580
41300,"Loyola","05/08/2018","W",4832
41300,"Loyola","06/29/2018","W",4733
40350,"UIC-Halsted","06/13/2018","W",3612
41300,"Loyola","05/17/2018","W",4346
40890,"O'Hare Airport","04/05/2018","W",11084
40350,"UIC-Halsted","05/23/2018","W",3428
40890,"O'Hare Airport","05/15/2018","W",12154
40890,"O'Hare Airport","05/13/2018","U",11514
40890,"O'Hare Airport","05/21/2018","W",12303
40890,"O'Hare Airport","06/16/2018","A",9831
41300,"Loyola","06/20/2018","W",4798
40350,"UIC-Halsted","05/15/2018","W",3609
40350,"UIC-Halsted","05/24/2018","W",3557
40890,"O'Hare Airport","04/18/2018","W",10067
41300,"Loyola","05/16/2018","W",4288
41300,"Loyola","04/18/2018","W",5215
40350,"UIC-Halsted","05/01/2018","W",7177
40890,"O'Hare Airport","04/24/2018","W",10391
40350,"UIC-Halsted","05/02/2018","W",7120
40350,"UIC-Halsted","04/29/2018","U",1576
40890,"O'Hare Airport","05/31/2018","W",12516
40890,"O'Hare Airport","06/20/2018","W",12786
41300,"Loyola","06/11/2018","W",4327
40890,"O'Hare Airport","04/21/2018","A",8650
40350,"UIC-Halsted","07/01/2018","U",1074
40350,"UIC-Halsted","07/02/2018","W",3457
40350,"UIC-Halsted","07/03/2018","W",3533
40350,"UIC-Halsted","07/04/2018","U",1114
40350,"UIC-Halsted","07/05/2018","W",3008
40350,"UIC-Halsted","07/06/2018","W",3140
40350,"UIC-Halsted","07/07/2018","A",1529
40350,"UIC-Halsted","07/08/2018","U",1243
40350,"UIC-Halsted","07/09/2018","W",3706
40350,"UIC-Halsted","07/10/2018","W",3836
40350,"UIC-Halsted","07/11/2018","W",4058
40350,"UIC-Halsted","07/12/2018","W",3990
40350,"UIC-Halsted","07/13/2018","W",3837
40350,"UIC-Halsted","07/14/2018","A",1427
40350,"UIC-Halsted","07/15/2018","U",1325
40350,"UIC-Halsted","07/16/2018","W",3738
40350,"UIC-Halsted","07/17/2018","W",3941
40350,"UIC-Halsted","07/18/2018","W",3938
40350,"UIC-Halsted","07/19/2018","W",3880
40350,"UIC-Halsted","07/20/2018","W",3665
40350,"UIC-Halsted","07/21/2018","A",1534
40350,"UIC-Halsted","07/22/2018","U",1246
40350,"UIC-Halsted","07/23/2018","W",3846
40350,"UIC-Halsted","07/24/2018","W",4065
40350,"UIC-Halsted","07/25/2018","W",4179
40350,"UIC-Halsted","07/26/2018","W",3977
40350,"UIC-Halsted","07/27/2018","W",3685
40350,"UIC-Halsted","07/28/2018","A",1556
40350,"UIC-Halsted","07/29/2018","U",1266
40350,"UIC-Halsted","07/30/2018","W",3462
40350,"UIC-Halsted","07/31/2018","W",3602
40890,"O'Hare Airport","07/01/2018","U",9817
40890,"O'Hare Airport","07/02/2018","W",11769
40890,"O'Hare Airport","07/03/2018","W",11178
40890,"O'Hare Airport","07/04/2018","U",10597
40890,"O'Hare Airport","07/05/2018","W",11408
40890,"O'Hare Airport","07/06/2018","W",12861
40890,"O'Hare Airport","07/07/2018","A",10041
40890,"O'Hare Airport","07/08/2018","U",12604
40890,"O'Hare Airport","07/09/2018","W",12776
40890,"O'Hare Airport","07/10/2018","W",11332
40890,"O'Hare Airport","07/11/2018","W",12306
40890,"O'Hare Airport","07/12/2018","W",13371
40890,"O'Hare Airport","07/13/2018","W",15008
40890,"O'Hare Airport","07/14/2018","A",10332
40890,"O'Hare Airport","07/15/2018","U",12180
40890,"O'Hare Airport","07/16/2018","W",11811
40890,"O'Hare Airport","07/17/2018","W",11375
40890,"O'Hare Airport","07/18/2018","W",12589
40890,"O'Hare Airport","07/19/2018","W",15141
40890,"O'Hare Airport","07/20/2018","W",15372
40890,"O'Hare Airport","07/21/2018","A",10589
40890,"O'Hare Airport","07/22/2018","U",11636
40890,"O'Hare Airport","07/23/2018","W",12752
40890,"O'Hare Airport","07/24/2018","W",12078
40890,"O'Hare Airport","07/25/2018","W",11948
40890,"O'Hare Airport","07/26/2018","W",13551
40890,"O'Hare Airport","07/27/2018","W",14128
40890,"O'Hare Airport","07/28/2018","A",10353
40890,"O'Hare Airport","07/29/2018","U",11943
40890,"O'Hare Airport","07/30/2018","W",12585
40890,"O'Hare Airport","07/31/2018","W",11747
41300,"Loyola","07/01/2018","U",2617
41300,"Loyola","07/02/2018","W",4157
41300,"Loyola","07/03/2018","W",4584
41300,"Loyola","07/04/2018","U",2860
41300,"Loyola","07/05/2018","W",4203
41300,"Loyola","07/06/2018","W",4615
41300,"Loyola","07/07/2018","A",3420
41300,"Loyola","07/08/2018","U",2618
41300,"Loyola","07/09/2018","W",4346
41300,"Loyola","07/10/2018","W",4866
41300,"Loyola","07/11/2018","W",4726
41300,"Loyola","07/12/2018","W",4815
41300,"Loyola","07/13/2018","W",5019
41300,"Loyola","07/14/2018","A",3556
41300,"Loyola","07/15/2018","U",2878
41300,"Loyola","07/16/2018","W",4317
41300,"Loyola","07/17/2018","W",4722
41300,"Loyola","07/18/2018","W",4684
41300,"Loyola","07/19/2018","W",4861
41300,"Loyola","07/20/2018","W",4682
41300,"Loyola","07/21/2018","A",3678
41300,"Loyola","07/22/2018","U",2657
41300,"Loyola","07/23/2018","W",4523
41300,"Loyola","07/24/2018","W",4795
41300,"Loyola","07/25/2018","W",4687
41300,"Loyola","07/26/2018","W",4820
41300,"Loyola","07/27/2018","W",4770
41300,"Loyola","07/28/2018","A",3599
41300,"Loyola","07/29/2018","U",2748
41300,"Loyola","07/30/2018","W",4428
41300,"Loyola","07/31/2018","W",4625
40350,"UIC-Halsted","08/01/2018","W",3802
40350,"UIC-Halsted","08/02/2018","W",3907
40350,"UIC-Halsted","08/03/2018","W",3571
40350,"UIC-Halsted","08/04/2018","A",1588
40350,"UIC-Halsted","08/05/2018","U",1303
40350,"UIC-Halsted","08/06/2018","W",3270
40350,"UIC-Halsted","08/07/2018","W",3311
40350,"UIC-Halsted","08/08/2018","W",3452
40350,"UIC-Halsted","08/09/2018","W",3377
40350,"UIC-Halsted","08/10/2018","W",3296
40350,"UIC-Halsted","08/11/2018","A",1498
40350,"UIC-Halsted","08/12/2018","U",1177
40350,"UIC-Halsted","08/13/2018","W",3103
40350,"UIC-Halsted","08/14/2018","W",3163
40350,"UIC-Halsted","08/15/2018","W",3174
40350,"UIC-Halsted","08/16/2018","W",3376
40350,"UIC-Halsted","08/17/2018","W",3097
40350,"UIC-Halsted","08/18/2018","A",1558
40350,"UIC-Halsted","08/19/2018","U",1241
40350,"UIC-Halsted","08/20/2018","W",3186
40350,"UIC-Halsted","08/21/2018","W",3201
40350,"UIC-Halsted","08/22/2018","W",3936
40350,"UIC-Halsted","08/23/2018","W",4283
40350,"UIC-Halsted","08/24/2018","W",4288
40350,"UIC-Halsted","08/25/2018","A",3151
40350,"UIC-Halsted","08/26/2018","U",2622
40350,"UIC-Halsted","08/27/2018","W",8924
40350,"UIC-Halsted","08/28/2018","W",8836
40350,"UIC-Halsted","08/29/2018","W",9164
40350,"UIC-Halsted","08/30/2018","W",9159
40350,"UIC-Halsted","08/31/2018","W",8408
40890,"O'Hare Airport","08/01/2018","W",13193
40890,"O'Hare Airport","08/02/2018","W",14426
40890,"O'Hare Airport","08/03/2018","W",14303
40890,"O'Hare Airport","08/04/2018","A",10278
40890,"O'Hare Airport","08/05/2018","U",11601
40890,"O'Hare Airport","08/06/2018","W",12180
40890,"O'Hare Airport","08/07/2018","W",10955
40890,"O'Hare Airport","08/08/2018","W",12142
40890,"O'Hare Airport","08/09/2018","W",14127
40890,"O'Hare Airport","08/10/2018","W",16095
40890,"O'Hare Airport","08/11/2018","A",10294
40890,"O'Hare Airport","08/12/2018","U",11711
40890,"O'Hare Airport","08/13/2018","W",11254
40890,"O'Hare Airport","08/14/2018","W",11777
40890,"O'Hare Airport","08/15/2018","W",11586
40890,"O'Hare Airport","08/16/2018","W",12983
40890,"O'Hare Airport","08/17/2018","W",14455
40890,"O'Hare Airport","08/18/2018","A",10845
40890,"O'Hare Airport","08/19/2018","U",11728
40890,"O'Hare Airport","08/20/2018","W",11348
40890,"O'Hare Airport","08/21/2018","W",12391
40890,"O'Hare Airport","08/22/2018","W",11559
40890,"O'Hare Airport","08/23/2018","W",13872
40890,"O'Hare Airport","08/24/2018","W",13737
40890,"O'Hare Airport","08/25/2018","A",10026
40890,"O'Hare Airport","08/26/2018","U",11728
40890,"O'Hare Airport","08/27/2018","W",12362
40890,"O'Hare Airport","08/28/2018","W",9898
40890,"O'Hare Airport","08/29/2018","W",11377
40890,"O'Hare Airport","08/30/2018","W",13053
40890,"O'Hare Airport","08/31/2018","W",15265
41300,"Loyola","08/01/2018","W",4858
41300,"Loyola","08/02/2018","W",5361
41300,"Loyola","08/03/2018","W",5038
41300,"Loyola","08/04/2018","A",4107
41300,"Loyola","08/05/2018","U",3254
41300,"Loyola","08/06/2018","W",4084
41300,"Loyola","08/07/2018","W",4104
41300,"Loyola","08/08/2018","W",4440
41300,"Loyola","08/09/2018","W",4430
41300,"Loyola","08/10/2018","W",4487
41300,"Loyola","08/11/2018","A",3578
41300,"Loyola","08/12/2018","U",2824
41300,"Loyola","08/13/2018","W",3975
41300,"Loyola","08/14/2018","W",4337
41300,"Loyola","08/15/2018","W",4177
41300,"Loyola","08/16/2018","W",4295
41300,"Loyola","08/17/2018","W",4432
41300,"Loyola","08/18/2018","A",3545
41300,"Loyola","08/19/2018","U",2836
41300,"Loyola","08/20/2018","W",4115
41300,"Loyola","08/21/2018","W",4393
41300,"Loyola","08/22/2018","W",4623
41300,"Loyola","08/23/2018","W",5180
41300,"Loyola","08/24/2018","W",4738
41300,"Loyola","08/25/2018","A",5228
41300,"Loyola","08/26/2018","U",4254
41300,"Loyola","08/27/2018","W",6102
41300,"Loyola","08/28/2018","W",6021
41300,"Loyola","08/29/2018","W",6081
41300,"Loyola","08/30/2018","W",6481
41300,"Loyola","08/31/2018","W",6746
40350,"UIC-Halsted","09/01/2018","A",1945
40350,"UIC-Halsted","09/02/2018","U",1736
40350,"UIC-Halsted","09/03/2018","U",1377
40350,"UIC-Halsted","09/04/2018","W",8778
40350,"UIC-Halsted","09/05/2018","W",9225
40350,"UIC-Halsted","09/06/2018","W",8984
40350,"UIC-Halsted","09/07/2018","W",8585
40350,"UIC-Halsted","09/08/2018","A",2515
40350,"UIC-Halsted","09/09/2018","U",1678
40350,"UIC-Halsted","09/10/2018","W",9097
40350,"UIC-Halsted","09/11/2018","W",9029
40350,"UIC-Halsted","09/12/2018","W",9375
40350,"UIC-Halsted","09/13/2018","W",9208
40350,"UIC-Halsted","09/14/2018","W",8983
40350,"UIC-Halsted","09/15/2018","A",2497
40350,"UIC-Halsted","09/16/2018","U",1647
40350,"UIC-Halsted","09/17/2018","W",9157
40350,"UIC-Halsted","09/18/2018","W",8905
40350,"UIC-Halsted","09/19/2018","W",9104
40350,"UIC-Halsted","09/20/2018","W",9067
40350,"UIC-Halsted","09/21/2018","W",8569
40350,"UIC-Halsted","09/22/2018","A",2868
40350,"UIC-Halsted","09/23/2018","U",1772
40350,"UIC-Halsted","09/24/2018","W",9155
40350,"UIC-Halsted","09/25/2018","W",9078
40350,"UIC-Halsted","09/26/2018","W",9270
40350,"UIC-Halsted","09/27/2018","W",9074
40350,"UIC-Halsted","09/28/2018","W",8655
40350,"UIC-Halsted","09/29/2018","A",2760
40350,"UIC-Halsted","09/30/2018","U",1826
40890,"O'Hare Airport","09/01/2018","A",10918
40890,"O'Hare Airport","09/02/2018","U",9869
40890,"O'Hare Airport","09/03/2018","U",12096
40890,"O'Hare Airport","09/04/2018","W",14460
40890,"O'Hare Airport","09/05/2018","W",10455
40890,"O'Hare Airport","09/06/2018","W",11452
40890,"O'Hare Airport","09/07/2018","W",12734
40890,"O'Hare Airport","09/08/2018","A",9573
40890,"O'Hare Airport","09/09/2018","U",11308
40890,"O'Hare Airport","09/10/2018","W",12356
40890,"O'Hare Airport","09/11/2018","W",10748
40890,"O'Hare Airport","09/12/2018","W",11305
40890,"O'Hare Airport","09/13/2018","W",13594
40890,"O'Hare Airport","09/14/2018","W",14189
40890,"O'Hare Airport","09/15/2018","A",9936
40890,"O'Hare Airport","09/16/2018","U",11153
40890,"O'Hare Airport","09/17/2018","W",12042
40890,"O'Hare Airport","09/18/2018","W",9846
40890,"O'Hare Airport","09/19/2018","W",10638
40890,"O'Hare Airport","09/20/2018","W",13226
40890,"O'Hare Airport","09/21/2018","W",14575
40890,"O'Hare Airport","09/22/2018","A",9808
40890,"O'Hare Airport","09/23/2018","U",11441
40890,"O'Hare Airport","09/24/2018","W",12629
40890,"O'Hare Airport","09/25/2018","W",10350
40890,"O'Hare Airport","09/26/2018","W",11516
40890,"O'Hare Airport","09/27/2018","W",14230
40890,"O'Hare Airport","09/28/2018","W",15489
40890,"O'Hare Airport","09/29/2018","A",9783
40890,"O'Hare Airport","09/30/2018","U",11430
41300,"Loyola","09/01/2018","A",4790
41300,"Loyola","09/02/2018","U",4006
41300,"Loyola","09/03/2018","U",2950
41300,"Loyola","09/04/2018","W",6016
41300,"Loyola","09/05/2018","W",6039
41300,"Loyola","09/06/2018","W",6259
41300,"Loyola","09/07/2018","W",7284
41300,"Loyola","09/08/2018","A",5671
41300,"Loyola","09/09/2018","U",3657
41300,"Loyola","09/10/2018","W",6115
41300,"Loyola","09/11/2018","W",6262
41300,"Loyola","09/12/2018","W",6463
41300,"Loyola","09/13/2018","W",6462
41300,"Loyola","09/14/2018","W",7295
41300,"Loyola","09/15/2018","A",5482
41300,"Loyola","09/16/2018","U",3856
41300,"Loyola","09/17/2018","W",6153
41300,"Loyola","09/18/2018","W",6045
41300,"Loyola","09/19/2018","W",6164
41300,"Loyola","09/20/2018","W",6381
41300,"Loyola","09/21/2018","W",7502
41300,"Loyola","09/22/2018","A",6063
41300,"Loyola","09/23/2018","U",3598
41300,"Loyola","09/24/2018","W",6084
41300,"Loyola","09/25/2018","W",6290
41300,"Loyola","09/26/2018","W",6271
41300,"Loyola","09/27/2018","W",6970
41300,"Loyola","09/28/2018","W",7189
41300,"Loyola","09/29/2018","A",5544
41300,"Loyola","09/30/2018","U",3734
40350,"UIC-Halsted","10/01/2018","W",9026
40350,"UIC-Halsted","10/02/2018","W",8966
40350,"UIC-Halsted","10/03/2018","W",9378
40350,"UIC-Halsted","10/04/2018","W",9041
40350,"UIC-Halsted","10/05/2018","W",8276
40350,"UIC-Halsted","10/06/2018","A",2495
40350,"UIC-Halsted","10/07/2018","U",7061
40350,"UIC-Halsted","10/08/2018","W",8455
40350,"UIC-Halsted","10/09/2018","W",9086
40350,"UIC-Halsted","10/10/2018","W",9080
40350,"UIC-Halsted","10/11/2018","W",8911
40350,"UIC-Halsted","10/12/2018","W",8549
40350,"UIC-Halsted","10/13/2018","A",2545
40350,"UIC-Halsted","10/14/2018","U",1890
40350,"UIC-Halsted","10/15/2018","W",8856
40350,"UIC-Halsted","10/16/2018","W",8949
40350,"UIC-Halsted","10/17/2018","W",9195
40350,"UIC-Halsted","10/18/2018","W",9206
40350,"UIC-Halsted","10/19/2018","W",8567
40350,"UIC-Halsted","10/20/2018","A",2642
40350,"UIC-Halsted","10/21/2018","U",1729
40350,"UIC-Halsted","10/22/2018","W",8787
40350,"UIC-Halsted","10/23/2018","W",8800
40350,"UIC-Halsted","10/24/2018","W",9000
40350,"UIC-Halsted","10/25/2018","W",8856
40350,"UIC-Halsted","10/26/2018","W",8505
40350,"UIC-Halsted","10/27/2018","A",2542
40350,"UIC-Halsted","10/28/2018","U",1578
40350,"UIC-Halsted","10/29/2018","W",8722
40350,"UIC-Halsted","10/30/2018","W",8703
40350,"UIC-Halsted","10/31/2018","W",8982
40890,"O'Hare Airport","10/01/2018","W",11946
40890,"O'Hare Airport","10/02/2018","W",11199
40890,"O'Hare Airport","10/03/2018","W",12534
40890,"O'Hare Airport","10/04/2018","W",16072
40890,"O'Hare Airport","10/05/2018","W",17788
40890,"O'Hare Airport","10/06/2018","A",12223
40890,"O'Hare Airport","10/07/2018","U",11523
40890,"O'Hare Airport","10/08/2018","W",12804
40890,"O'Hare Airport","10/09/2018","W",11264
40890,"O'Hare Airport","10/10/2018","W",11266
40890,"O'Hare Airport","10/11/2018","W",12349
40890,"O'Hare Airport","10/12/2018","W",14373
40890,"O'Hare Airport","10/13/2018","A",9858
40890,"O'Hare Airport","10/14/2018","U",11723
40890,"O'Hare Airport","10/15/2018","W",12651
40890,"O'Hare Airport","10/16/2018","W",11157
40890,"O'Hare Airport","10/17/2018","W",11522
40890,"O'Hare Airport","10/18/2018","W",14164
40890,"O'Hare Airport","10/19/2018","W",14320
40890,"O'Hare Airport","10/20/2018","A",9817
40890,"O'Hare Airport","10/21/2018","U",11507
40890,"O'Hare Airport","10/22/2018","W",12371
40890,"O'Hare Airport","10/23/2018","W",10468
40890,"O'Hare Airport","10/24/2018","W",10610
40890,"O'Hare Airport","10/25/2018","W",13345
40890,"O'Hare Airport","10/26/2018","W",14355
40890,"O'Hare Airport","10/27/2018","A",9513
40890,"O'Hare Airport","10/28/2018","U",10636
40890,"O'Hare Airport","10/29/2018","W",11708
40890,"O'Hare Airport","10/30/2018","W",9474
40890,"O'Hare Airport","10/31/2018","W",9394
41300,"Loyola","10/01/2018","W",6178
41300,"Loyola","10/02/2018","W",6400
41300,"Loyola","10/03/2018","W",6292
41300,"Loyola","10/04/2018","W",6392
41300,"Loyola","10/05/2018","W",6502
41300,"Loyola","10/06/2018","A",4099
41300,"Loyola","10/07/2018","U",3542
41300,"Loyola","10/08/2018","W",4600
41300,"Loyola","10/09/2018","W",5114
41300,"Loyola","10/10/2018","W",6009
41300,"Loyola","10/11/2018","W",6238
41300,"Loyola","10/12/2018","W",6687
41300,"Loyola","10/13/2018","A",5350
41300,"Loyola","10/14/2018","U",3441
41300,"Loyola","10/15/2018","W",5930
41300,"Loyola","10/16/2018","W",5962
41300,"Loyola","10/17/2018","W",6234
41300,"Loyola","10/18/2018","W",6191
41300,"Loyola","10/19/2018","W",6626
41300,"Loyola","10/20/2018","A",5170
41300,"Loyola","10/21/2018","U",3562
41300,"Loyola","10/22/2018","W",5744
41300,"Loyola","10/23/2018","W",6005
41300,"Loyola","10/24/2018","W",6141
41300,"Loyola","10/25/2018","W",6184
41300,"Loyola","10/26/2018","W",6735
41300,"Loyola","10/27/2018","A",4967
41300,"Loyola","10/28/2018","U",3404
41300,"Loyola","10/29/2018","W",5656
41300,"Loyola","10/30/2018","W",5814
41300,"Loyola","10/31/2018","W",6185
40350,"UIC-Halsted","11/01/2018","W",8727
40350,"UIC-Halsted","11/02/2018","W",8611
40350,"UIC-Halsted","11/03/2018","A",2494
40350,"UIC-Halsted","11/04/2018","U",1959
40350,"UIC-Halsted","11/05/2018","W",8815
40350,"UIC-Halsted","11/06/2018","W",8648
40350,"UIC-Halsted","11/07/2018","W",8913
40350,"UIC-Halsted","11/08/2018","W",8609
40350,"UIC-Halsted","11/09/2018","W",8131
40350,"UIC-Halsted","11/10/2018","A",2300
40350,"UIC-Halsted","11/11/2018","U",1581
40350,"UIC-Halsted","11/12/2018","W",8047
40350,"UIC-Halsted","11/13/2018","W",8482
40350,"UIC-Halsted","11/14/2018","W",8784
40350,"UIC-Halsted","11/15/2018","W",8483
40350,"UIC-Halsted","11/16/2018","W",8464
40350,"UIC-Halsted","11/17/2018","A",2759
40350,"UIC-Halsted","11/18/2018","U",1789
40350,"UIC-Halsted","11/19/2018","W",8342
40350,"UIC-Halsted","11/20/2018","W",8037
40350,"UIC-Halsted","11/21/2018","W",6752
40350,"UIC-Halsted","11/22/2018","U",1170
40350,"UIC-Halsted","11/23/2018","W",1520
40350,"UIC-Halsted","11/24/2018","A",1433
40350,"UIC-Halsted","11/25/2018","U",1219
40350,"UIC-Halsted","11/26/2018","W",6709
40350,"UIC-Halsted","11/27/2018","W",8184
40350,"UIC-Halsted","11/28/2018","W",8641
40350,"UIC-Halsted","11/29/2018","W",8591
40350,"UIC-Halsted","11/30/2018","W",8192
40890,"O'Hare Airport","11/01/2018","W",11936
40890,"O'Hare Airport","11/02/2018","W",13228
40890,"O'Hare Airport","11/03/2018","A",8537
40890,"O'Hare Airport","11/04/2018","U",10106
40890,"O'Hare Airport","11/05/2018","W",11382
40890,"O'Hare Airport","11/06/2018","W",9660
40890,"O'Hare Airport","11/07/2018","W",10393
40890,"O'Hare Airport","11/08/2018","W",12845
40890,"O'Hare Airport","11/09/2018","W",14162
40890,"O'Hare Airport","11/10/2018","A",8979
40890,"O'Hare Airport","11/11/2018","U",10109
40890,"O'Hare Airport","11/12/2018","W",9152
40890,"O'Hare Airport","11/13/2018","W",10472
40890,"O'Hare Airport","11/14/2018","W",10144
40890,"O'Hare Airport","11/15/2018","W",11626
40890,"O'Hare Airport","11/16/2018","W",13379
40890,"O'Hare Airport","11/17/2018","A",9151
40890,"O'Hare Airport","11/18/2018","U",9338
40890,"O'Hare Airport","11/19/2018","W",10448
40890,"O'Hare Airport","11/20/2018","W",11030
40890,"O'Hare Airport","11/21/2018","W",12310
40890,"O'Hare Airport","11/22/2018","U",7765
40890,"O'Hare Airport","11/23/2018","W",9739
40890,"O'Hare Airport","11/24/2018","A",12745
40890,"O'Hare Airport","11/25/2018","U",14327
40890,"O'Hare Airport","11/26/2018","W",12932
40890,"O'Hare Airport","11/27/2018","W",13899
40890,"O'Hare Airport","11/28/2018","W",10393
40890,"O'Hare Airport","11/29/2018","W",11347
40890,"O'Hare Airport","11/30/2018","W",11900
41300,"Loyola","11/01/2018","W",6103
41300,"Loyola","11/02/2018","W",6466
41300,"Loyola","11/03/2018","A",4879
41300,"Loyola","11/04/2018","U",3274
41300,"Loyola","11/05/2018","W",5784
41300,"Loyola","11/06/2018","W",5823
41300,"Loyola","11/07/2018","W",5838
41300,"Loyola","11/08/2018","W",5840
41300,"Loyola","11/09/2018","W",6358
41300,"Loyola","11/10/2018","A",3123
41300,"Loyola","11/11/2018","U",2697
41300,"Loyola","11/12/2018","W",5085
41300,"Loyola","11/13/2018","W",5638
41300,"Loyola","11/14/2018","W",5811
41300,"Loyola","11/15/2018","W",5788
41300,"Loyola","11/16/2018","W",6735
